,MASS,COMMON_NAME,FORMULA
130,707.6792,Cer(d18:1(4E)/27:0(2OH));Cer(d18:1(4E)/27:0(3OH));Cer(d18:1/27:0(27OH));Cer(t18:1(6OH)/27:0),C45H89NO4
131,707.7155,Cer(d18:0/28:0);Cer(d20:0/26:0),C46H93NO3
132,709.6584,Caloneuramide;Cer(t18:1(6OH)/26:0(2OH));Cer(t18:1(8E)/26:0(2OH[R])),C44H87NO5
133,709.6948,Cer(d18:0/27:0(2OH));Cer(t18:0/27:0),C45H91NO4
134,711.6741,Cer(t18:0/26:0(2OH));Cer(t20:0/24:0(2OH)),C44H89NO5
135,717.6999,Cer(d18:2/29:0),C47H91NO3
136,719.6792,Cer(d18:2/28:0(2OH)),C46H89NO4
137,719.7155,Cer(d18:1/29:0),C47H93NO3
138,721.6948,Cer(d18:1(4E)/28:0(2OH));Cer(d18:1(4E)/28:0(3OH));Cer(d18:1/28:0(28OH));Cer(t18:1(6OH)/28:0),C46H91NO4
139,721.7312,Cer(d18:0/29:0),C47H95NO3
140,723.6741,Cer(t18:1(6OH)/27:0(2OH)),C45H89NO5
141,723.7105,Cer(d18:0/28:0(28OH));Cer(d20:0/26:0(2OH));Cer(t18:0/28:0);Cer(t20:0/26:0),C46H93NO4
142,725.6533,Cer(t18:1(8E)/26:0(2OH[R])(3OH)),C44H87NO6
143,725.6897,Cer(t18:0/27:0(2OH)),C45H91NO5
144,727.588,CerP(d18:1/24:1(15Z)),C42H82NO6P
145,729.6036,CerP(d18:1/24:0),C42H84NO6P
146,731.7155,Cer(d18:2/30:0),C48H93NO3
147,733.7312,Cer(d18:1/30:0),C48H95NO3
148,735.7105,Cer(d18:1(4E)/29:0(2OH));Cer(d18:1(4E)/29:0(3OH));Cer(d18:1/29:0(29OH));Cer(t18:1(6OH)/29:0),C47H93NO4
149,735.7468,Cer(d18:0/30:0),C48H97NO3
150,737.6897,Cer(t18:1(6OH)/28:0(28OH));Cer(t18:1(6OH)/28:0(2OH)),C46H91NO5
151,737.7261,Cer(d18:0/29:0(29OH));Cer(t18:0/29:0),C47H95NO4
152,739.7054,Cer(t18:0/28:0(28OH));Cer(t18:0/28:0(2OH));Cer(t20:0/26:0(2OH)),C46H93NO5
153,747.7105,1-O-myristoyl-Cer(d18:1/16:0);Cer(d18:2/30:0(30OH)),C48H93NO4
154,747.7468,Cer(d18:1/31:0),C49H97NO3
155,749.7261,Cer(d18:1(4E)/30:0(2OH));Cer(d18:1(4E)/30:0(3OH));Cer(d18:1/30:0(30OH));Cer(t18:1(6OH)/30:0),C48H95NO4
156,749.7625,Cer(d18:0/31:0),C49H99NO3
157,751.7054,Cer(t18:1(6OH)/29:0(29OH));Cer(t18:1(6OH)/29:0(2OH)),C47H93NO5
158,751.7418,Cer(d18:0/30:0(30OH));Cer(t18:0/30:0),C48H97NO4
159,753.721,Cer(t18:0/29:0(29OH));Cer(t18:0/29:0(2OH)),C47H95NO5
160,755.6193,CerP(d18:1/26:1(17Z)),C44H86NO6P
161,757.6349,CerP(d18:1/26:0),C44H88NO6P
162,759.7468,Cer(d18:2/32:0),C50H97NO3
163,761.7261,Cer(d18:2/31:0(31OH)),C49H95NO4
164,761.7625,Cer(d18:1/32:0),C50H99NO3
165,763.7418,Cer(d18:1(4E)/31:0(2OH));Cer(d18:1(4E)/31:0(3OH));Cer(d18:1/31:0(31OH));Cer(t18:1(6OH)/31:0),C49H97NO4
166,763.7781,Cer(d18:0/32:0),C50H101NO3
167,765.721,Cer(t18:1(6OH)/30:0(2OH));Cer(t18:1(6OH)/30:0(30OH)),C48H95NO5
168,765.7574,Cer(d18:0/31:0(31OH));Cer(t18:0/31:0),C49H99NO4
169,767.7367,Cer(t18:0/30:0(2OH));Cer(t18:0/30:0(30OH)),C48H97NO5
170,775.7418,1-O-myristoyl-Cer(d18:1/18:0);1-O-palmitoyl-Cer(d18:1/16:0);Cer(d18:2/32:0(32OH)),C50H97NO4
171,775.7781,Cer(d18:1/33:0),C51H101NO3
172,777.7574,Cer(d18:1(4E)/32:0(2OH));Cer(d18:1/32:0(32OH));Cer(t18:1(6OH)/32:0),C50H99NO4
173,779.7367,Cer(t18:1(6OH)/31:0(31OH)),C49H97NO5
174,779.7731,Cer(d18:0/32:0(32OH));Cer(t18:0/32:0),C50H101NO4
175,781.7523,Cer(t18:0/31:0(2OH));Cer(t18:0/31:0(31OH)),C49H99NO5
176,789.7938,Cer(d18:1/34:0),C52H103NO3
177,791.7731,Cer(d18:1/33:0(33OH));Cer(t18:1(6OH)/33:0),C51H101NO4
178,793.7523,Cer(t18:1(6OH)/32:0(32OH)),C50H99NO5
179,793.7887,Cer(d18:0/33:0(33OH)),C51H103NO4
180,795.768,Cer(t18:0/32:0(2OH));Cer(t18:0/32:0(32OH)),C50H101NO5
181,803.7731,1-O-palmitoyl-Cer(d18:1/18:0);1-O-stearoyl-Cer(d18:1/16:0);Cer(d18:2/34:0(34OH)),C52H101NO4
182,803.8094,Cer(d18:1/35:0),C53H105NO3
183,805.7887,Cer(d18:1/34:0(34OH)),C52H103NO4
184,807.768,Cer(t18:1(6OH)/33:0(33OH)),C51H101NO5
185,807.8044,Cer(d18:0/34:0(34OH)),C52H105NO4
186,809.7836,Cer(t18:0/33:0(2OH));Cer(t18:0/33:0(33OH)),C51H103NO5
187,819.8044,Cer(d18:1/35:0(35OH)),C53H105NO4
188,821.7836,Cer(t18:1(6OH)/34:0(34OH)),C52H103NO5
189,823.7993,Cer(t18:0/34:0(2OH));Cer(t18:0/34:0(34OH)),C52H105NO5
190,831.8044,1-O-eicosanoyl-Cer(d18:1/16:0);1-O-stearoyl-Cer(d18:1/18:0),C54H105NO4
191,833.82,Cer(d18:1/36:0(36OH)),C54H107NO4
192,835.7993,Cer(t18:1(6OH)/35:0(35OH)),C53H105NO5
193,835.8357,Cer(d18:0/36:0(36OH)),C54H109NO4
194,837.8149,Cer(t18:0/35:0(2OH)),C53H107NO5
195,849.8149,Cer(t18:1(6OH)/36:0(36OH)),C54H107NO5
196,851.8306,Cer(t18:0/36:0(36OH)),C54H109NO5
197,859.8357,1-O-behenoyl-Cer(d18:1/16:0);1-O-eicosanoyl-Cer(d18:1/18:0),C56H109NO4
198,873.8513,1-O-tricosanoyl-Cer(d18:1/16:0),C57H111NO4
199,887.867,1-O-behenoyl-Cer(d18:1/18:0);1-O-lignoceroyl-Cer(d18:1/16:0),C58H113NO4
200,901.8826,1-O-pentacosanoyl-Cer(d18:1/16:0),C59H115NO4
201,915.8983,1-O-cerotoyl-Cer(d18:1/16:0);1-O-lignoceroyl-Cer(d18:1/18:0),C60H117NO4
202,943.9296,1-O-cerotoyl-Cer(d18:1/18:0),C62H121NO4
203,955.8932,omega-linoleoyloxy-Cer(d18:1/26:0),C62H117NO5
204,957.9088,omega-linoleoyloxy-Cer(d18:0/26:0),C62H119NO5
205,969.9088,omega-linoleoyloxy-Cer(d16:1/29:0);omega-linoleoyloxy-Cer(d17:1/28:0);omega-linoleoyloxy-Cer(d18:1/27:0),C63H119NO5
