,MASS,COMMON_NAME,FORMULA
137,727.5152,"PE(15:0/20:3(8Z,11Z,14Z));PE(15:1(9Z)/20:2(11Z,14Z));PE(17:0/18:3(6Z,9Z,12Z));PE(17:0/18:3(9Z,12Z,15Z));PE(17:1(9Z)/18:2(9Z,12Z));PE(17:2(9Z,12Z)/18:1(9Z));PE(18:1(9Z)/17:2(9Z,12Z));PE(18:2(9Z,12Z)/17:1(9Z));PE(18:3(6Z,9Z,12Z)/17:0);PE(18:3(9Z,12Z,15Z)/17:0);PE(20:2(11Z,14Z)/15:1(9Z));PE(20:3(8Z,11Z,14Z)/15:0)",C40H74NO8P
138,727.5516,"PE(O-16:0/20:3(8Z,11Z,14Z));PE(O-18:0/18:3(6Z,9Z,12Z));PE(O-18:0/18:3(9Z,12Z,15Z));PE(P-16:0/20:2(11Z,14Z));PE(P-18:0/18:2(9Z,12Z))",C41H78NO7P
139,729.5097,-,C43H72NO6P
140,729.5309,"PE(13:0/22:2(13Z,16Z));PE(15:0/20:2(11Z,14Z));PE(15:1(9Z)/20:1(11Z));PE(16:1(9Z)/19:1(9Z));PE(17:0/18:2(9Z,12Z));PE(17:1(9Z)/18:1(9Z));PE(17:2(9Z,12Z)/18:0);PE(18:0/17:2(9Z,12Z));PE(18:1(9Z)/17:1(9Z));PE(18:2(9Z,12Z)/17:0);PE(19:1(9Z)/16:1(9Z));PE(20:1(11Z)/15:1(9Z));PE(20:2(11Z,14Z)/15:0);PE(22:2(13Z,16Z)/13:0)",C40H76NO8P
141,729.5672,"PE(O-16:0/20:2(11Z,14Z));PE(O-18:0/18:2(9Z,12Z));PE(P-16:0/20:1(11Z));PE(P-18:0/18:1(9Z));PE(P-20:0/16:1(9Z))",C41H80NO7P
142,731.4526,"PE(18:4(6Z,9Z,12Z,15Z)/18:4(6Z,9Z,12Z,15Z))",C41H66NO8P
143,731.5254,-,C43H74NO6P
144,731.5465,PE(13:0/22:1(11Z));PE(14:1(9Z)/21:0);PE(15:0/20:1(11Z));PE(15:1(9Z)/20:0);PE(16:0/18:0(11Cp));PE(16:0/19:1(9Z));PE(16:1(9Z)/19:0);PE(17:0/18:1(9Z));PE(17:1(9Z)/18:0);PE(18:0/17:1(9Z));PE(18:1(9Z)/17:0);PE(19:0/16:1(9Z));PE(19:1(9Z)/16:0);PE(20:0/15:1(9Z));PE(20:1(11Z)/15:0);PE(21:0/14:1(9Z));PE(22:1(11Z)/13:0);PE-NMe(16:0/18:1(9Z));PE-NMe(18:1(9Z)/16:0),C40H78NO8P
145,731.5829,PE(O-16:0/20:1(11Z));PE(O-18:0/18:1(9Z));PE(O-20:0/16:1(9Z));PE(P-16:0/20:0);PE(P-18:0/18:0);PE(P-20:0/16:0),C41H82NO7P
146,733.4683,"PE(14:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z));PE(18:3(6Z,9Z,12Z)/18:4(6Z,9Z,12Z,15Z));PE(18:3(9Z,12Z,15Z)/18:4(6Z,9Z,12Z,15Z));PE(18:4(6Z,9Z,12Z,15Z)/18:3(6Z,9Z,12Z));PE(18:4(6Z,9Z,12Z,15Z)/18:3(9Z,12Z,15Z));PE(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/14:1(9Z))",C41H68NO8P
147,733.5622,PE(13:0/22:0);PE(14:0/21:0);PE(15:0/20:0);PE(16:0/19:0);PE(17:0/18:0);PE(18:0(10(R)Me)/16:0);PE(18:0/17:0);PE(19:0/16:0);PE(20:0/15:0);PE(21:0/14:0);PE(22:0/13:0),C40H80NO8P
148,733.5985,PE(O-16:0/20:0);PE(O-18:0/18:0);PE(O-20:0/16:0),C41H84NO7P
149,735.4839,"PE(14:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z));PE(16:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z));PE(18:2(9Z,12Z)/18:4(6Z,9Z,12Z,15Z));PE(18:3(6Z,9Z,12Z)/18:3(6Z,9Z,12Z));PE(18:3(6Z,9Z,12Z)/18:3(9Z,12Z,15Z));PE(18:3(9Z,12Z,15Z)/18:3(6Z,9Z,12Z));PE(18:3(9Z,12Z,15Z)/18:3(9Z,12Z,15Z));PE(18:4(6Z,9Z,12Z,15Z)/18:2(9Z,12Z));PE(20:5(5Z,8Z,11Z,14Z,17Z)/16:1(9Z));PE(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/14:0)",C41H70NO8P
150,737.4996,"PE(14:1(9Z)/22:4(7Z,10Z,13Z,16Z));PE(16:0/20:5(5Z,8Z,11Z,14Z,17Z));PE(16:1(9Z)/20:4(5Z,8Z,11Z,14Z));PE(18:1(9Z)/18:4(6Z,9Z,12Z,15Z));PE(18:2(9Z,12Z)/18:3(6Z,9Z,12Z));PE(18:2(9Z,12Z)/18:3(9Z,12Z,15Z));PE(18:3(6Z,9Z,12Z)/18:2(9Z,12Z));PE(18:3(9Z,12Z,15Z)/18:2(9Z,12Z));PE(18:4(6Z,9Z,12Z,15Z)/18:1(9Z));PE(20:4(5Z,8Z,11Z,14Z)/16:1(9Z));PE(20:5(5Z,8Z,11Z,14Z,17Z)/16:0);PE(22:4(7Z,10Z,13Z,16Z)/14:1(9Z))",C41H72NO8P
151,739.5152,"PE(14:0/22:4(7Z,10Z,13Z,16Z));PE(16:0/20:4(5Z,8Z,11Z,14Z));PE(16:1(9Z)/20:3(8Z,11Z,14Z));PE(18:0/18:4(6Z,9Z,12Z,15Z));PE(18:1(9Z)/18:3(6Z,9Z,12Z));PE(18:1(9Z)/18:3(9Z,12Z,15Z));PE(18:2(6Z,9Z)/18:2(6Z,9Z));PE(18:2(9Z,12Z)/18:2(9Z,12Z));PE(18:3(6Z,9Z,12Z)/18:1(9Z));PE(18:3(9Z,12Z,15Z)/18:1(9Z));PE(18:4(6Z,9Z,12Z,15Z)/18:0);PE(20:3(8Z,11Z,14Z)/16:1(9Z));PE(20:4(5Z,8Z,11Z,14Z)/16:0);PE(22:4(7Z,10Z,13Z,16Z)/14:0)",C41H74NO8P
152,739.5516,-,C42H78NO7P
153,741.5309,"PE(14:1(9Z)/22:2(13Z,16Z));PE(16:0/20:3(8Z,11Z,14Z));PE(16:1(9Z)/20:2(11Z,14Z));PE(17:2(9Z,12Z)/19:1(9Z));PE(18:0/18:3(6Z,9Z,12Z));PE(18:0/18:3(9Z,12Z,15Z));PE(18:1(9Z)/18:2(9Z,12Z));PE(18:2(9Z,12Z)/18:1(9Z));PE(18:3(6Z,9Z,12Z)/18:0);PE(18:3(9Z,12Z,15Z)/18:0);PE(19:1(9Z)/17:2(9Z,12Z));PE(20:2(11Z,14Z)/16:1(9Z));PE(20:3(8Z,11Z,14Z)/16:0);PE(22:2(13Z,16Z)/14:1(9Z))",C41H76NO8P
154,741.5672,"PE(P-20:0/17:2(9Z,12Z))",C42H80NO7P
155,743.489,-,C43H70NO7P
156,743.5465,"PE(14:0/22:2(13Z,16Z));PE(14:1(9Z)/22:1(11Z));PE(16:0/20:2(11Z,14Z));PE(16:1(9Z)/20:1(11Z));PE(17:1(9Z)/19:1(9Z));PE(17:2(9Z,12Z)/19:0);PE(18:0(11Cp)/16:0(9Cp));PE(18:0/18:2(9Z,12Z));PE(18:1(6Z)/18:1(6Z));PE(18:1(9E)/18:1(9E));PE(18:1(9Z)/18:1(9Z));PE(18:2(9Z,12Z)/18:0);PE(19:0/17:2(9Z,12Z));PE(19:1(9Z)/17:1(9Z));PE(20:1(11Z)/16:1(9Z));PE(20:2(11Z,14Z)/16:0);PE(22:1(11Z)/14:1(9Z));PE(22:2(13Z,16Z)/14:0)",C41H78NO8P
157,743.5829,"PE(O-20:0/17:2(9Z,12Z));PE(P-18:0/19:1(9Z));PE(P-20:0/17:1(9Z))",C42H82NO7P
158,745.5046,-,C43H72NO7P
159,745.5622,PE(14:0/22:1(11Z));PE(14:1(9Z)/22:0);PE(15:1(9Z)/21:0);PE(16:0/20:1(11Z));PE(16:1(9Z)/20:0);PE(17:0/19:1(9Z));PE(17:1(9Z)/19:0);PE(18:0/18:1(7Z));PE(18:0/18:1(9Z));PE(18:1(9Z)/18:0);PE(19:0/17:1(9Z));PE(19:1(9Z)/17:0);PE(20:0/16:1(9Z));PE(20:1(11Z)/16:0);PE(21:0/15:1(9Z));PE(22:0/14:1(9Z));PE(22:1(11Z)/14:0);PE-NMe2(16:0/18:1(9Z));PE-NMe2(18:1(9Z)/16:0),C41H80NO8P
160,745.5985,PE(O-18:0/19:1(9Z));PE(O-20:0/17:1(9Z));PE(P-16:0/21:0);PE(P-18:0/19:0);PE(P-20:0/17:0),C42H84NO7P
161,747.4839,"PE(15:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z));PE(17:2(9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z));PE(20:5(5Z,8Z,11Z,14Z,17Z)/17:2(9Z,12Z));PE(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/15:1(9Z))",C42H70NO8P
162,747.5203,"PE(P-16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C43H74NO7P
163,747.5778,PE(14:0/22:0);PE(15:0/21:0);PE(16:0/20:0);PE(17:0/19:0);PE(18:0/18:0);PE(19:0/17:0);PE(20:0/16:0);PE(21:0/15:0);PE(22:0/14:0),C41H82NO8P
164,747.6142,PE(O-16:0/21:0);PE(O-18:0/19:0);PE(O-20:0/17:0),C42H86NO7P
165,749.4996,"PE(15:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z));PE(17:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z));PE(17:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z));PE(20:4(5Z,8Z,11Z,14Z)/17:2(9Z,12Z));PE(20:5(5Z,8Z,11Z,14Z,17Z)/17:1(9Z));PE(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/15:0)",C42H72NO8P
166,749.5359,"PE(O-16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z));PE(P-18:0/20:5(5Z,8Z,11Z,14Z,17Z))",C43H76NO7P
167,751.5152,"PE(15:1(9Z)/22:4(7Z,10Z,13Z,16Z));PE(17:0/20:5(5Z,8Z,11Z,14Z,17Z));PE(17:1(9Z)/20:4(5Z,8Z,11Z,14Z));PE(17:2(9Z,12Z)/20:3(8Z,11Z,14Z));PE(18:4(6Z,9Z,12Z,15Z)/19:1(9Z));PE(19:1(9Z)/18:4(6Z,9Z,12Z,15Z));PE(20:3(8Z,11Z,14Z)/17:2(9Z,12Z));PE(20:4(5Z,8Z,11Z,14Z)/17:1(9Z));PE(20:5(5Z,8Z,11Z,14Z,17Z)/17:0);PE(22:4(7Z,10Z,13Z,16Z)/15:1(9Z))",C42H74NO8P
168,751.5516,"PE(O-16:0/22:5(4Z,7Z,10Z,13Z,16Z));PE(O-16:0/22:5(7Z,10Z,13Z,16Z,19Z));PE(O-18:0/20:5(5Z,8Z,11Z,14Z,17Z));PE(P-16:0/22:4(7Z,10Z,13Z,16Z));PE(P-18:0/20:4(5Z,8Z,11Z,14Z));PE(P-20:0/18:4(6Z,9Z,12Z,15Z))",C43H78NO7P
169,753.5309,"PE(15:0/22:4(7Z,10Z,13Z,16Z));PE(17:0/20:4(5Z,8Z,11Z,14Z));PE(17:1(9Z)/20:3(8Z,11Z,14Z));PE(17:2(9Z,12Z)/20:2(11Z,14Z));PE(18:3(6Z,9Z,12Z)/19:1(9Z));PE(18:3(9Z,12Z,15Z)/19:1(9Z));PE(18:4(6Z,9Z,12Z,15Z)/19:0);PE(19:0/18:4(6Z,9Z,12Z,15Z));PE(19:1(9Z)/18:3(6Z,9Z,12Z));PE(19:1(9Z)/18:3(9Z,12Z,15Z));PE(20:2(11Z,14Z)/17:2(9Z,12Z));PE(20:3(8Z,11Z,14Z)/17:1(9Z));PE(20:4(5Z,8Z,11Z,14Z)/17:0);PE(22:4(7Z,10Z,13Z,16Z)/15:0)",C42H76NO8P
170,753.5672,"PE(O-16:0/22:4(7Z,10Z,13Z,16Z));PE(O-18:0/20:4(5Z,8Z,11Z,14Z));PE(O-20:0/18:4(6Z,9Z,12Z,15Z));PE(P-18:0/20:3(8Z,11Z,14Z));PE(P-20:0/18:3(6Z,9Z,12Z));PE(P-20:0/18:3(9Z,12Z,15Z))",C43H80NO7P
171,755.5465,"PE(15:1(9Z)/22:2(13Z,16Z));PE(17:0/20:3(8Z,11Z,14Z));PE(17:1(9Z)/20:2(11Z,14Z));PE(17:2(9Z,12Z)/20:1(11Z));PE(18:2(9Z,12Z)/19:1(9Z));PE(18:3(6Z,9Z,12Z)/19:0);PE(18:3(9Z,12Z,15Z)/19:0);PE(19:0/18:3(6Z,9Z,12Z));PE(19:0/18:3(9Z,12Z,15Z));PE(19:1(9Z)/18:2(9Z,12Z));PE(20:1(11Z)/17:2(9Z,12Z));PE(20:2(11Z,14Z)/17:1(9Z));PE(20:3(8Z,11Z,14Z)/17:0);PE(22:2(13Z,16Z)/15:1(9Z))",C42H78NO8P
172,755.5829,"PE(O-18:0/20:3(8Z,11Z,14Z));PE(O-20:0/18:3(6Z,9Z,12Z));PE(O-20:0/18:3(9Z,12Z,15Z));PE(P-16:0/22:2(13Z,16Z));PE(P-18:0/20:2(11Z,14Z));PE(P-20:0/18:2(9Z,12Z))",C43H82NO7P
173,757.4683,"PE(18:4(6Z,9Z,12Z,15Z)/20:5(5Z,8Z,11Z,14Z,17Z));PE(20:5(5Z,8Z,11Z,14Z,17Z)/18:4(6Z,9Z,12Z,15Z))",C43H68NO8P
174,757.541,-,C45H76NO6P
175,757.5622,"PE(15:0/22:2(13Z,16Z));PE(15:1(9Z)/22:1(11Z));PE(17:0/20:2(11Z,14Z));PE(17:1(9Z)/20:1(11Z));PE(17:2(9Z,12Z)/20:0);PE(18:1(9Z)/19:1(9Z));PE(18:2(9Z,12Z)/19:0);PE(19:0/18:2(9Z,12Z));PE(19:1(9Z)/18:1(9Z));PE(20:0/17:2(9Z,12Z));PE(20:1(11Z)/17:1(9Z));PE(20:2(11Z,14Z)/17:0);PE(22:1(11Z)/15:1(9Z));PE(22:2(13Z,16Z)/15:0);PE-NMe(18:1(9E)/18:1(9E));PE-NMe(18:1(9Z)/18:1(9Z))",C42H80NO8P
176,757.5985,"PE(O-16:0/22:2(13Z,16Z));PE(O-18:0/20:2(11Z,14Z));PE(O-20:0/18:2(9Z,12Z));PE(P-16:0/22:1(11Z));PE(P-18:0/20:1(11Z));PE(P-20:0/18:1(9Z))",C43H84NO7P
177,759.4839,"PE(18:3(6Z,9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z));PE(18:3(9Z,12Z,15Z)/20:5(5Z,8Z,11Z,14Z,17Z));PE(18:4(6Z,9Z,12Z,15Z)/20:4(5Z,8Z,11Z,14Z));PE(20:4(5Z,8Z,11Z,14Z)/18:4(6Z,9Z,12Z,15Z));PE(20:5(5Z,8Z,11Z,14Z,17Z)/18:3(6Z,9Z,12Z));PE(20:5(5Z,8Z,11Z,14Z,17Z)/18:3(9Z,12Z,15Z))",C43H70NO8P
178,759.5567,-,C45H78NO6P
179,759.5778,PE(15:0/22:1(11Z));PE(15:1(9Z)/22:0);PE(16:1(9Z)/21:0);PE(17:0/20:1(11Z));PE(17:1(9Z)/20:0);PE(18:0/19:1(9Z));PE(18:1(9Z)/19:0);PE(19:0/18:1(9Z));PE(19:1(9Z)/18:0);PE(20:0/17:1(9Z));PE(20:1(11Z)/17:0);PE(21:0/16:1(9Z));PE(22:0/15:1(9Z));PE(22:1(11Z)/15:0),C42H82NO8P
180,759.6142,PE(O-16:0/22:1(11Z));PE(O-18:0/20:1(11Z));PE(O-20:0/18:1(9Z));PE(P-16:0/22:0);PE(P-18:0/20:0);PE(P-20:0/18:0),C43H86NO7P
181,761.4996,"PE(16:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z));PE(18:2(9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z));PE(18:3(6Z,9Z,12Z)/20:4(5Z,8Z,11Z,14Z));PE(18:3(9Z,12Z,15Z)/20:4(5Z,8Z,11Z,14Z));PE(18:4(6Z,9Z,12Z,15Z)/20:3(8Z,11Z,14Z));PE(20:3(8Z,11Z,14Z)/18:4(6Z,9Z,12Z,15Z));PE(20:4(5Z,8Z,11Z,14Z)/18:3(6Z,9Z,12Z));PE(20:4(5Z,8Z,11Z,14Z)/18:3(9Z,12Z,15Z));PE(20:5(5Z,8Z,11Z,14Z,17Z)/18:2(9Z,12Z));PE(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/16:1(9Z))",C43H72NO8P
182,761.5935,PE(15:0/22:0);PE(16:0/21:0);PE(17:0/20:0);PE(18:0/19:0);PE(19:0/18:0);PE(20:0/17:0);PE(21:0/16:0);PE(22:0/15:0);PE-NMe(18:0/18:0),C42H84NO8P
183,761.6298,PE(O-16:0/22:0);PE(O-18:0/20:0);PE(O-20:0/18:0),C43H88NO7P
184,763.5152,"PE(16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z));PE(18:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z));PE(18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z));PE(18:3(6Z,9Z,12Z)/20:3(8Z,11Z,14Z));PE(18:3(9Z,12Z,15Z)/20:3(8Z,11Z,14Z));PE(18:4(6Z,9Z,12Z,15Z)/20:2(11Z,14Z));PE(20:2(11Z,14Z)/18:4(6Z,9Z,12Z,15Z));PE(20:3(8Z,11Z,14Z)/18:3(6Z,9Z,12Z));PE(20:3(8Z,11Z,14Z)/18:3(9Z,12Z,15Z));PE(20:4(5Z,8Z,11Z,14Z)/18:2(9Z,12Z));PE(20:5(5Z,8Z,11Z,14Z,17Z)/18:1(9Z));PE(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/16:0)",C43H74NO8P
185,765.5309,"PE(16:1(9Z)/22:4(7Z,10Z,13Z,16Z));PE(18:0/20:5(5Z,8Z,11Z,14Z,17Z));PE(18:1(9Z)/20:4(5Z,8Z,11Z,14Z));PE(18:2(9Z,12Z)/20:3(8Z,11Z,14Z));PE(18:3(6Z,9Z,12Z)/20:2(11Z,14Z));PE(18:3(9Z,12Z,15Z)/20:2(11Z,14Z));PE(18:4(6Z,9Z,12Z,15Z)/20:1(11Z));PE(20:1(11Z)/18:4(6Z,9Z,12Z,15Z));PE(20:2(11Z,14Z)/18:3(6Z,9Z,12Z));PE(20:2(11Z,14Z)/18:3(9Z,12Z,15Z));PE(20:3(8Z,11Z,14Z)/18:2(9Z,12Z));PE(20:4(5Z,8Z,11Z,14Z)/18:1(9Z));PE(20:5(5Z,8Z,11Z,14Z,17Z)/18:0);PE(22:4(7Z,10Z,13Z,16Z)/16:1(9Z))",C43H76NO8P
186,767.5465,"PE(16:0/22:4(7Z,10Z,13Z,16Z));PE(18:0/20:4(5E,8E,11E,14E));PE(18:0/20:4(5Z,8Z,11Z,14Z));PE(18:1(9Z)/20:3(5Z,8Z,11Z));PE(18:1(9Z)/20:3(8Z,11Z,14Z));PE(18:2(9Z,12Z)/20:2(11Z,14Z));PE(18:3(6Z,9Z,12Z)/20:1(11Z));PE(18:3(9Z,12Z,15Z)/20:1(11Z));PE(18:4(6Z,9Z,12Z,15Z)/20:0);PE(20:0/18:4(6Z,9Z,12Z,15Z));PE(20:1(11Z)/18:3(6Z,9Z,12Z));PE(20:1(11Z)/18:3(9Z,12Z,15Z));PE(20:2(11Z,14Z)/18:2(9Z,12Z));PE(20:3(8Z,11Z,14Z)/18:1(9Z));PE(20:4(5Z,8Z,11Z,14Z)/18:0);PE(22:4(7Z,10Z,13Z,16Z)/16:0)",C43H78NO8P
187,769.5622,"PE(16:1(9Z)/22:2(13Z,16Z));PE(18:0/20:3(8Z,11Z,14Z));PE(18:1(9Z)/20:2(11Z,14Z));PE(18:2(9Z,12Z)/20:1(11Z));PE(18:3(6Z,9Z,12Z)/20:0);PE(18:3(9Z,12Z,15Z)/20:0);PE(20:0/18:3(6Z,9Z,12Z));PE(20:0/18:3(9Z,12Z,15Z));PE(20:1(11Z)/18:2(9Z,12Z));PE(20:2(11Z,14Z)/18:1(9Z));PE(20:3(8Z,11Z,14Z)/18:0);PE(22:2(13Z,16Z)/16:1(9Z))",C43H80NO8P
188,771.5203,-,C45H74NO7P
189,771.5778,"PE(16:0/22:2(13Z,16Z));PE(16:1(9Z)/22:1(11Z));PE(17:2(9Z,12Z)/21:0);PE(18:0/20:2(11Z,14Z));PE(18:1(9Z)/20:1(11Z));PE(18:2(9Z,12Z)/20:0);PE(19:1(9Z)/19:1(9Z));PE(20:0/18:2(9Z,12Z));PE(20:1(11Z)/18:1(9Z));PE(20:2(11Z,14Z)/18:0);PE(20:2(5Z,8Z)/18:0);PE(21:0/17:2(9Z,12Z));PE(22:1(11Z)/16:1(9Z));PE(22:2(13Z,16Z)/16:0);PE-NMe2(18:1(9E)/18:1(9E));PE-NMe2(18:1(9Z)/18:1(9Z))",C43H82NO8P
190,771.6142,PE(P-20:0/19:1(9Z)),C44H86NO7P
191,773.4996,"PE(17:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z));PE(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/17:2(9Z,12Z))",C44H72NO8P
192,773.5359,"-;PE(P-18:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C45H76NO7P
193,773.5935,PE(16:0/22:1(11Z));PE(16:0/22:1(13Z));PE(16:1(9Z)/22:0);PE(17:1(9Z)/21:0);PE(18:0/20:1(11Z));PE(18:1(9Z)/20:0);PE(19:0/19:1(9Z));PE(19:1(9Z)/19:0);PE(20:0/18:1(11Z));PE(20:0/18:1(13Z));PE(20:0/18:1(7Z));PE(20:0/18:1(9Z));PE(20:1(11Z)/18:0);PE(21:0/17:1(9Z));PE(22:0/16:1(9Z));PE(22:1(11Z)/16:0),C43H84NO8P
194,773.6298,PE(O-20:0/19:1(9Z));PE(P-18:0/21:0);PE(P-20:0/19:0),C44H88NO7P
195,775.5152,"PE(17:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z));PE(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/17:1(9Z))",C44H74NO8P
196,775.5516,"PE(P-18:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C45H78NO7P
197,775.6091,PE(16:0/22:0);PE(17:0/21:0);PE(18:0/20:0);PE(19:0/19:0);PE(20:0/18:0);PE(21:0/17:0);PE(22:0/16:0);PE-NMe2(18:0/18:0),C43H86NO8P
198,775.6455,PE(O-18:0/21:0);PE(O-20:0/19:0),C44H90NO7P
199,777.5309,"PE(17:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z));PE(17:2(9Z,12Z)/22:4(7Z,10Z,13Z,16Z));PE(19:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z));PE(20:5(5Z,8Z,11Z,14Z,17Z)/19:1(9Z));PE(22:4(7Z,10Z,13Z,16Z)/17:2(9Z,12Z));PE(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/17:0)",C44H76NO8P
200,777.5672,"PE(O-18:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z));PE(P-20:0/20:5(5Z,8Z,11Z,14Z,17Z))",C45H80NO7P
201,779.5465,"PE(17:1(9Z)/22:4(7Z,10Z,13Z,16Z));PE(19:0/20:5(5Z,8Z,11Z,14Z,17Z));PE(19:1(9Z)/20:4(5Z,8Z,11Z,14Z));PE(20:4(5Z,8Z,11Z,14Z)/19:1(9Z));PE(20:5(5Z,8Z,11Z,14Z,17Z)/19:0);PE(22:4(7Z,10Z,13Z,16Z)/17:1(9Z))",C44H78NO8P
202,779.5829,"PE(O-20:0/20:5(5Z,8Z,11Z,14Z,17Z));PE(P-18:0/22:4(7Z,10Z,13Z,16Z));PE(P-20:0/20:4(5Z,8Z,11Z,14Z))",C45H82NO7P
203,781.5622,"PE(17:0/22:4(7Z,10Z,13Z,16Z));PE(17:2(9Z,12Z)/22:2(13Z,16Z));PE(18:4(6Z,9Z,12Z,15Z)/21:0);PE(19:0/20:4(5Z,8Z,11Z,14Z));PE(19:1(9Z)/20:3(8Z,11Z,14Z));PE(20:3(8Z,11Z,14Z)/19:1(9Z));PE(20:4(5Z,8Z,11Z,14Z)/19:0);PE(21:0/18:4(6Z,9Z,12Z,15Z));PE(22:2(13Z,16Z)/17:2(9Z,12Z));PE(22:4(7Z,10Z,13Z,16Z)/17:0)",C44H80NO8P
204,781.5985,"PE(O-18:0/22:4(7Z,10Z,13Z,16Z));PE(O-20:0/20:4(5Z,8Z,11Z,14Z));PE(P-20:0/20:3(8Z,11Z,14Z))",C45H84NO7P
205,783.4839,"PE(18:4(6Z,9Z,12Z,15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z));PE(20:5(5Z,8Z,11Z,14Z,17Z)/20:5(5Z,8Z,11Z,14Z,17Z));PE(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:4(6Z,9Z,12Z,15Z))",C45H70NO8P
206,783.5778,"PE(17:1(9Z)/22:2(13Z,16Z));PE(17:2(9Z,12Z)/22:1(11Z));PE(18:3(6Z,9Z,12Z)/21:0);PE(18:3(9Z,12Z,15Z)/21:0);PE(19:0/20:3(8Z,11Z,14Z));PE(19:1(9Z)/20:2(11Z,14Z));PE(20:2(11Z,14Z)/19:1(9Z));PE(20:3(8Z,11Z,14Z)/19:0);PE(21:0/18:3(6Z,9Z,12Z));PE(21:0/18:3(9Z,12Z,15Z));PE(22:1(11Z)/17:2(9Z,12Z));PE(22:2(13Z,16Z)/17:1(9Z))",C44H82NO8P
207,783.6142,"PE(O-20:0/20:3(8Z,11Z,14Z));PE(P-18:0/22:2(13Z,16Z));PE(P-20:0/20:2(11Z,14Z))",C45H86NO7P
208,785.4996,"PE(18:3(6Z,9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z));PE(18:3(9Z,12Z,15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z));PE(20:4(5Z,8Z,11Z,14Z)/20:5(5Z,8Z,11Z,14Z,17Z));PE(20:5(5Z,8Z,11Z,14Z,17Z)/20:4(5Z,8Z,11Z,14Z));PE(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:3(6Z,9Z,12Z));PE(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:3(9Z,12Z,15Z))",C45H72NO8P
209,785.5935,"PE(17:0/22:2(13Z,16Z));PE(17:1(9Z)/22:1(11Z));PE(17:2(9Z,12Z)/22:0);PE(18:2(9Z,12Z)/21:0);PE(19:0/20:2(11Z,14Z));PE(19:1(9Z)/20:1(11Z));PE(20:1(11Z)/19:1(9Z));PE(20:2(11Z,14Z)/19:0);PE(21:0/18:2(9Z,12Z));PE(22:0/17:2(9Z,12Z));PE(22:1(11Z)/17:1(9Z));PE(22:2(13Z,16Z)/17:0)",C44H84NO8P
210,785.6298,"PE(O-18:0/22:2(13Z,16Z));PE(O-20:0/20:2(11Z,14Z));PE(P-18:0/22:1(11Z));PE(P-20:0/20:1(11Z))",C45H88NO7P
211,787.5152,"PE(18:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z));PE(18:4(6Z,9Z,12Z,15Z)/22:4(7Z,10Z,13Z,16Z));PE(20:3(8Z,11Z,14Z)/20:5(5Z,8Z,11Z,14Z,17Z));PE(20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z));PE(20:5(5Z,8Z,11Z,14Z,17Z)/20:3(8Z,11Z,14Z));PE(22:4(7Z,10Z,13Z,16Z)/18:4(6Z,9Z,12Z,15Z));PE(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:2(9Z,12Z))",C45H74NO8P
