,MASS,COMMON_NAME,FORMULA
107,747.505,PS(13:0/20:1(11Z));PS(14:0/19:1(9Z));PS(14:1(9Z)/19:0);PS(15:0/18:1(9Z));PS(15:1(9Z)/18:0);PS(16:0/17:1(9Z));PS(16:1(9Z)/17:0);PS(17:0/16:1(9Z));PS(17:1(9Z)/16:0);PS(18:0/15:1(9Z));PS(18:1(9Z)/15:0);PS(19:0/14:1(9Z));PS(19:1(9Z)/14:0);PS(20:1(11Z)/13:0),C39H74NO10P
108,747.5414,PS(O-16:0/18:1(9Z));PS(O-18:0/16:1(9Z));PS(O-20:0/14:1(9Z));PS(P-16:0/18:0);PS(P-18:0/16:0);PS(P-20:0/14:0),C40H78NO9P
109,749.5207,PS(12:0/21:0);PS(13:0/20:0);PS(14:0/19:0);PS(15:0/18:0);PS(16:0/17:0);PS(17:0/16:0);PS(18:0/15:0);PS(19:0/14:0);PS(20:0/13:0);PS(21:0/12:0),C39H76NO10P
110,749.5571,PS(O-16:0/18:0);PS(O-18:0/16:0);PS(O-20:0/14:0),C40H80NO9P
111,751.4424,"PS(12:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z));PS(14:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z));PS(20:5(5Z,8Z,11Z,14Z,17Z)/14:1(9Z));PS(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/12:0)",C40H66NO10P
112,753.4581,"PS(14:0/20:5(5Z,8Z,11Z,14Z,17Z));PS(14:1(9Z)/20:4(5Z,8Z,11Z,14Z));PS(16:1(9Z)/18:4(6Z,9Z,12Z,15Z));PS(18:4(6Z,9Z,12Z,15Z)/16:1(9Z));PS(20:4(5Z,8Z,11Z,14Z)/14:1(9Z));PS(20:5(5Z,8Z,11Z,14Z,17Z)/14:0)",C40H68NO10P
113,755.4737,"PS(12:0/22:4(7Z,10Z,13Z,16Z));PS(14:0/20:4(5Z,8Z,11Z,14Z));PS(14:1(9Z)/20:3(8Z,11Z,14Z));PS(16:0/18:4(6Z,9Z,12Z,15Z));PS(16:1(9Z)/18:3(6Z,9Z,12Z));PS(16:1(9Z)/18:3(9Z,12Z,15Z));PS(17:2(9Z,12Z)/17:2(9Z,12Z));PS(18:3(6Z,9Z,12Z)/16:1(9Z));PS(18:3(9Z,12Z,15Z)/16:1(9Z));PS(18:4(6Z,9Z,12Z,15Z)/16:0);PS(20:3(8Z,11Z,14Z)/14:1(9Z));PS(20:4(5Z,8Z,11Z,14Z)/14:0);PS(22:4(7Z,10Z,13Z,16Z)/12:0)",C40H70NO10P
114,757.4894,"PS(14:0/20:3(8Z,11Z,14Z));PS(14:1(9Z)/20:2(11Z,14Z));PS(16:0/18:3(6Z,9Z,12Z));PS(16:0/18:3(9Z,12Z,15Z));PS(16:1(9Z)/18:2(9Z,12Z));PS(17:1(9Z)/17:2(9Z,12Z));PS(17:2(9Z,12Z)/17:1(9Z));PS(18:2(9Z,12Z)/16:1(9Z));PS(18:3(6Z,9Z,12Z)/16:0);PS(18:3(9Z,12Z,15Z)/16:0);PS(20:2(11Z,14Z)/14:1(9Z));PS(20:3(8Z,11Z,14Z)/14:0)",C40H72NO10P
115,757.5258,"PS(P-18:0/17:2(9Z,12Z))",C41H76NO9P
116,759.505,"PS(12:0/22:2(13Z,16Z));PS(14:0/20:2(11Z,14Z));PS(14:1(9Z)/20:1(11Z));PS(15:1(9Z)/19:1(9Z));PS(16:0/18:2(9Z,12Z));PS(16:1(9Z)/18:1(9Z));PS(17:0/17:2(9Z,12Z));PS(17:1(9Z)/17:1(9Z));PS(17:2(9Z,12Z)/17:0);PS(18:1(9Z)/16:1(9Z));PS(18:2(9Z,12Z)/16:0);PS(19:1(9Z)/15:1(9Z));PS(20:1(11Z)/14:1(9Z));PS(20:2(11Z,14Z)/14:0);PS(22:2(13Z,16Z)/12:0)",C40H74NO10P
